SPECTRUM - MS
Pol2_010.RAW
FTMS + p NSI sid=25.00  Full ms2 1000.00@hcd100.00 [1000.00-15000.00]
Scan #: 38-48
RT: 0.86-1.08
AV: 11
Data points: 18008
Mass	Intensity
1118.602363	25.415668
1118.637859	0.324601
1118.673357	0.000000
1118.708856	0.000000
1118.744358	0.000000
1118.779860	0.000000
1119.774624	0.000000
1119.810176	0.000000
1119.845729	0.000000
1119.881285	0.000000
1119.916842	114.490847
1119.952400	331.653997
1119.987960	389.389383
1120.023522	251.230269
1120.059086	96.596805
1120.094651	0.673429
1120.130218	56.301479
1120.165787	162.186336
1120.201358	225.197942
1120.236930	134.720801
1120.272504	70.826834
1120.308079	0.072444
1120.343656	0.000000
1120.379235	0.000000
1120.414816	0.000000
1120.450398	58.882320
1120.485982	115.675179
1120.521568	245.575870
1120.557155	245.219187
1120.592744	157.787669
1120.628335	64.757125
1120.663928	0.066562
1120.699522	17.101641
1120.735118	107.676937
1120.770715	218.677720
1120.806315	333.898768
1120.841916	343.650320
1120.877518	243.115785
1120.913123	126.786364
1120.948729	55.446847
1120.984336	10.936969
1121.019946	0.000000
1121.055557	0.000000
1121.091170	0.000000
1121.126784	0.000000
1121.162401	19.067977
1121.198018	76.587274
1121.233638	199.592721
1121.269259	346.479943
1121.304882	439.672621
1121.340507	463.967134
1121.376134	382.395941
1121.411762	244.296465
1121.447391	101.119774
1121.483023	0.093031
1121.518656	0.000000
1121.554291	0.000000
1121.589928	0.000000
1121.625566	0.000000
1122.695505	0.000000
1122.731196	0.000000
1122.766889	0.000000
1122.802584	0.000000
1122.838280	38.499143
1122.873978	60.264707
1122.909677	71.989007
1122.945378	65.285988
1122.981081	43.024356
1123.016786	0.560742
1123.052492	0.000000
1123.088200	0.000000
1123.123910	0.000000
1123.159621	0.000000
1125.054768	0.000000
1125.090571	0.000000
1125.126377	0.000000
1125.162184	0.000000
1125.197992	0.017584
1125.233803	85.303279
1125.269615	153.244807
1125.305429	188.037240
1125.341244	98.408685
1125.377062	6.897351
1125.412881	0.017451
1125.448701	86.211093
1125.484524	227.617567
1125.520348	337.498222
1125.556173	309.542139
1125.592001	209.645107
1125.627830	78.011494
1125.663661	0.091180
1125.699494	0.000000
1125.735328	0.000000
1125.771164	0.016367
1125.807002	83.374443
1125.842841	112.199610
1125.878683	126.688795
1125.914526	118.753910
1125.950370	91.388094
1125.986217	57.413321
1126.022065	0.000000
1126.057914	0.000000
1126.093766	0.000000
1126.129619	0.000000
1129.615533	0.000000
1129.651554	0.000000
1129.687578	0.000000
1129.723603	0.000000
1129.759629	0.009665
1129.795658	75.319388
1129.831688	99.201664
1129.867720	114.382853
1129.903753	111.462580
1129.939789	83.831299
1129.975826	0.000000
1130.011864	0.000000
1130.047905	0.000000
1130.083947	0.000000
1131.274307	0.000000
1131.310408	0.000000
1131.346511	0.000000
1131.382615	0.000000
1131.418721	63.228858
1131.454829	118.326180
1131.490939	144.194765
1131.527050	133.201513
1131.563163	68.987096
1131.599277	0.140561
1131.635394	0.000000
1131.671512	0.000000
1131.707632	0.000000
1131.743754	0.000000
1133.226231	0.000000
1133.262425	0.000000
1133.298621	0.000000
1133.334819	0.000000
1133.371018	41.512128
1133.407220	81.334137
1133.443423	96.671725
1133.479628	77.497544
1133.515834	40.700624
1133.552042	0.230102
1133.588252	0.000000
1133.624464	0.000000
1133.660677	0.000000
1133.696893	0.000000
1138.346801	0.000000
1138.383241	0.000000
1138.419683	0.000000
1138.456126	0.000000
1138.492571	55.839123
1138.529018	90.045595
1138.565467	114.775989
1138.601917	119.074028
1138.638370	101.222962
1138.674823	70.364642
1138.711279	0.093244
1138.747737	0.000000
1138.784196	0.000000
1138.820657	0.000000
1138.857120	75.469765
1138.893584	120.689133
1138.930050	145.097681
1138.966518	132.385412
1139.002988	89.343283
1139.039459	39.736212
1139.075933	38.413199
1139.112408	89.144555
1139.148884	112.918228
1139.185363	93.243591
1139.221843	47.939214
1139.258325	0.002474
1139.294809	0.000000
1139.331294	0.000000
1139.367781	0.000000
1139.404270	0.000000
1141.962862	0.000000
1141.999476	0.000000
1142.036092	0.000000
1142.072709	0.000000
1142.109328	39.206955
1142.145949	64.333282
1142.182571	74.276748
1142.219195	61.186008
1142.255821	33.495088
1142.292449	0.440706
1142.329079	0.000000
1142.365710	0.000000
1142.402343	0.000000
1142.438978	0.000000
1144.787280	0.000000
1144.824030	0.000000
1144.860781	0.000000
1144.897534	0.000000
1144.934289	34.833595
1144.971046	82.775205
1145.007805	110.575558
1145.044565	96.062178
1145.081327	53.067053
1145.118091	0.415594
1145.154856	0.000000
1145.191624	0.000000
1145.228393	0.000000
1145.265164	0.000000
1145.890540	0.000000
1145.927343	0.000000
1145.964147	0.000000
1146.000954	0.000000
1146.037762	33.789901
1146.074572	69.853530
1146.111383	93.154084
1146.148197	89.058249
1146.185012	60.976106
1146.221829	0.493195
1146.258648	0.000000
1146.295468	0.000000
1146.332290	0.000000
1146.369114	0.000000
1149.246868	0.000000
1149.283833	0.000000
1149.320799	0.000000
1149.357767	0.000000
1149.394737	57.397649
1149.431709	99.876914
1149.468682	120.178622
1149.505658	103.665916
1149.542635	58.693092
1149.579614	0.016319
1149.616594	0.000000
1149.653577	0.000000
1149.690561	0.000000
1149.727547	0.000000
1154.327681	0.000000
1154.364891	0.000000
1154.402103	0.000000
1154.439317	0.000000
1154.476532	47.137839
1154.513749	160.951726
1154.550968	211.756133
1154.588189	205.631939
1154.625412	148.873710
1154.662636	54.889763
1154.699862	0.088721
1154.737090	0.000000
1154.774320	0.000000
1154.811552	0.000000
1154.848785	0.000000
1156.712754	0.000000
1156.750079	0.000000
1156.787406	0.000000
1156.824735	0.000000
1156.862066	57.415119
1156.899399	101.339741
1156.936733	120.072933
1156.974069	98.690846
1157.011407	52.208091
1157.048747	0.127120
1157.086089	0.000000
1157.123432	0.000000
1157.160778	0.000000
1157.198125	0.000000
1168.181305	0.000000
1168.219187	0.000000
1168.257071	0.000000
1168.294957	0.000000
1168.332844	62.893254
1168.370733	89.943805
1168.408624	93.100905
1168.446517	73.779684
1168.484412	43.842987
1168.522309	0.155216
1168.560207	0.000000
1168.598107	0.000000
1168.636010	0.000000
1168.673914	0.000000
1168.863461	0.000000
1168.901376	0.000000
1168.939293	0.000000
1168.977212	0.000000
1169.015133	0.160938
1169.053055	86.403346
1169.090979	183.314743
1169.128906	158.749307
1169.166833	160.205616
1169.204763	149.515851
1169.242695	115.322841
1169.280629	16.247297
1169.318564	0.000000
1169.356501	0.000000
1169.394440	0.000000
1169.432381	45.917674
1169.470324	112.507088
1169.508268	249.693005
1169.546215	245.899799
1169.584163	134.215392
1169.622113	33.395728
1169.660065	0.019247
1169.698019	0.000000
1169.735975	0.000000
1169.773932	0.000000
1169.811892	0.000000
1170.989549	0.000000
1171.027568	0.000000
1171.065588	0.000000
1171.103611	0.000000
1171.141635	45.464357
1171.179661	98.771272
1171.217689	127.696342
1171.255718	114.281461
1171.293750	71.894889
1171.331783	0.125243
1171.369818	0.000000
1171.407856	56.592618
1171.445894	91.991815
1171.483935	110.701833
1171.521978	105.037461
1171.560022	77.658917
1171.598069	0.209619
1171.636117	0.000000
1171.674167	0.000000
1171.712219	0.000000
1171.750273	0.000000
1173.807932	0.000000
1173.846088	0.000000
1173.884246	0.000000
1173.922405	0.000000
1173.960567	54.548870
1173.998730	104.353443
1174.036895	129.435950
1174.075062	108.157332
1174.113231	56.474231
1174.151402	0.104382
1174.189575	34.529521
1174.227749	66.807168
1174.265926	84.264408
1174.304104	74.149713
1174.342284	42.885102
1174.380466	0.344628
1174.418650	0.000000
1174.456836	0.000000
1174.495023	0.000000
1174.533212	0.000000
1179.167915	0.000000
1179.206333	0.000000
1179.244752	0.000000
1179.283174	0.000000
1179.321597	36.902509
1179.360022	88.936825
1179.398449	125.176743
1179.436878	116.192497
1179.475308	67.691268
1179.513741	0.165176
1179.552176	0.000000
1179.590612	0.000000
1179.629050	0.000000
1179.667490	0.000000
1180.128918	0.000000
1180.167382	0.000000
1180.205849	0.000000
1180.244317	0.000000
1180.282787	55.398836
1180.321259	87.958674
1180.359733	113.865796
1180.398209	109.690819
1180.436687	71.164252
1180.475166	0.051195
1180.513648	0.000000
1180.552131	0.000000
1180.590616	0.000000
1180.629103	0.000000
1181.900234	0.000000
1181.938786	0.000000
1181.977339	0.000000
1182.015894	0.000000
1182.054450	39.732440
1182.093009	135.648955
1182.131570	191.510929
1182.170132	183.560283
1182.208697	122.138013
1182.247263	48.713584
1182.285831	0.299401
1182.324401	0.000000
1182.362973	0.000000
1182.401547	0.000000
1182.440122	0.000000
1183.752820	0.000000
1183.791462	0.000000
1183.830106	0.000000
1183.868751	0.000000
1183.907399	81.358671
1183.946048	126.838205
1183.984699	134.746736
1184.023353	100.828031
1184.062008	48.600033
1184.100665	0.038279
1184.139324	0.000000
1184.177984	0.000000
1184.216647	0.000000
1184.255312	0.000000
1189.726029	0.000000
1189.764963	0.000000
1189.803900	0.000000
1189.842838	0.000000
1189.881779	24.676332
1189.920721	60.759630
1189.959665	85.410103
1189.998612	73.344439
1190.037560	81.432583
1190.076510	91.313080
1190.115462	103.566195
1190.154415	116.972023
1190.193371	134.221990
1190.232329	152.247438
1190.271288	242.766071
1190.310250	121.530376
1190.349213	10.670595
1190.388178	0.009120
1190.427146	0.000000
1190.466115	0.000000
1190.505086	0.000000
1190.544059	0.000000
1191.714137	0.000000
1191.753170	0.000000
1191.792204	0.000000
1191.831240	0.000000
1191.870278	60.287482
1191.909318	114.464819
1191.948360	138.557998
1191.987404	110.645312
1192.026450	49.691286
1192.065497	0.101938
1192.104547	0.000000
1192.143599	0.000000
1192.182652	0.000000
1192.221707	0.000000
1192.456080	0.000000
1192.495148	0.000000
1192.534219	0.000000
1192.573292	0.000000
1192.612366	40.700617
1192.651443	96.257135
1192.690521	259.102927
1192.729602	388.477720
1192.768684	426.206164
1192.807768	251.675520
1192.846854	84.981912
1192.885942	0.196621
1192.925032	0.000000
1192.964124	38.214387
1193.003217	76.806933
1193.042313	96.056582
1193.081411	81.169273
1193.120510	44.908003
1193.159612	0.283826
1193.198715	0.000000
1193.237820	71.406727
1193.276928	111.678313
1193.316037	123.114994
1193.355148	95.000031
1193.394261	46.097010
1193.433376	0.095663
1193.472492	0.000000
1193.511611	0.000000
1193.550732	0.000000
1193.589854	0.000000
1195.038744	0.000000
1195.077940	0.000000
1195.117137	0.000000
1195.156337	0.000000
1195.195538	48.051192
1195.234742	90.206030
1195.273947	111.114774
1195.313155	93.559463
1195.352364	49.239292
1195.391575	0.103864
1195.430788	0.000000
1195.470003	0.000000
1195.509220	0.000000
1195.548439	0.000000
1195.587660	46.988346
1195.626883	78.307268
1195.666108	85.753309
1195.705334	64.475189
1195.744563	29.778987
1195.783793	0.246956
1195.823026	0.000000
1195.862260	0.000000
1195.901497	0.000000
1195.940735	0.000000
1196.961607	0.000000
1197.000898	0.000000
1197.040190	0.000000
1197.079484	0.000000
1197.118780	76.624933
1197.158079	114.058533
1197.197379	121.353803
1197.236681	98.717266
1197.275985	60.410139
1197.315291	0.000000
1197.354598	0.000000
1197.393908	0.000000
1197.433220	44.283059
1197.472533	106.491515
1197.511849	145.579557
1197.551167	131.627083
1197.590486	25.929404
1197.629807	0.025816
1197.669131	0.000000
1197.708456	0.000000
1197.747783	0.000000
1197.787112	0.000000
1197.944448	0.000000
1197.983787	0.000000
1198.023128	0.000000
1198.062471	0.000000
1198.101815	60.433562
1198.141162	90.184797
1198.180510	103.268389
1198.219861	92.835630
1198.259213	63.272671
1198.298567	0.137588
1198.337924	0.000000
1198.377282	0.000000
1198.416642	0.000000
1198.456004	0.000000
1200.387124	0.000000
1200.426584	0.000000
1200.466045	0.000000
1200.505508	0.000000
1200.544973	69.433850
1200.584440	106.477600
1200.623909	160.566872
1200.663380	156.041704
1200.702853	128.001045
1200.742327	74.487466
1200.781804	47.687300
1200.821283	0.394513
1200.860763	0.000000
1200.900246	0.000000
1200.939730	0.000000
1200.979217	0.000000
1201.413697	0.000000
1201.453206	0.000000
1201.492718	0.000000
1201.532232	0.000000
1201.571748	33.771125
1201.611265	66.606936
1201.650785	88.210544
1201.690306	82.498675
1201.729830	51.720773
1201.769355	0.430369
1201.808883	0.000000
1201.848412	0.000000
1201.887943	0.000000
1201.927476	78.151659
1201.967012	109.234050
1202.006549	122.449349
1202.046088	108.078738
1202.085629	70.456241
1202.125172	0.164586
1202.164717	0.000000
1202.204264	0.000000
1202.243813	0.000000
1202.283363	0.000000
1203.391578	0.000000
1203.431186	0.000000
1203.470795	0.000000
1203.510407	0.000000
1203.550020	63.284211
1203.589635	126.537672
1203.629252	154.209610
1203.668872	125.729459
1203.708493	66.644106
1203.748116	0.074434
1203.787741	0.000000
1203.827368	0.000000
1203.866997	0.000000
1203.906628	0.000000
1203.946261	0.000000
1203.985896	0.000000
1204.025532	0.000000
1204.065171	47.739195
1204.104812	84.295348
1204.144454	102.554174
1204.184099	90.443277
1204.223746	55.658384
1204.263394	0.467639
1204.303045	0.000000
1204.342697	27.914457
1204.382352	63.956685
1204.422008	92.006488
1204.461666	92.478775
1204.501327	65.506073
1204.540989	29.885962
1204.580653	0.250914
1204.620319	0.000000
1204.659987	0.000000
1204.699657	0.000000
1204.739329	0.000000
1205.612610	0.000000
1205.652328	0.000000
1205.692047	0.000000
1205.731768	0.000000
1205.771491	75.839112
1205.811216	108.182596
1205.850943	125.071078
1205.890672	113.437310
1205.930403	76.300141
1205.970135	0.172748
1206.009870	0.000000
1206.049607	0.000000
1206.089346	0.000000
1206.129086	0.000000
1206.645894	0.000000
1206.685663	0.000000
1206.725433	0.000000
1206.765205	0.000000
1206.804979	0.057499
1206.844755	114.019363
1206.884533	207.561156
1206.924313	394.599620
1206.964095	335.021120
1207.003879	191.551738
1207.043665	16.737077
1207.083453	0.000000
1207.123243	0.000000
1207.163035	0.000000
1207.202828	0.000000
1207.242624	0.000000
1207.282422	75.552909
1207.322222	112.904372
1207.362023	132.543372
1207.401827	122.793300
1207.441633	85.784440
1207.481440	39.258212
1207.521250	0.090058
1207.561061	0.000000
1207.600875	0.000000
1207.640690	0.000000
1207.680507	0.000000
1208.357705	0.000000
1208.397558	0.000000
1208.437413	0.000000
1208.477269	0.000000
1208.517128	60.299655
1208.556989	115.835452
1208.596852	133.472814
1208.636716	103.478706
1208.676583	84.643872
1208.716452	126.774636
1208.756322	221.787718
1208.796195	165.462934
1208.836070	141.645140
1208.875946	95.997432
1208.915825	0.000000
1208.955705	0.000000
1208.995588	0.000000
1209.035472	0.000000
1210.073161	0.000000
1210.113098	0.000000
1210.153038	0.000000
1210.192980	0.000000
1210.232924	0.075865
1210.272869	64.496745
1210.312817	102.651497
1210.352767	117.634949
1210.392718	102.633351
1210.432672	65.651908
1210.472627	0.000000
1210.512585	0.000000
1210.552544	0.121408
1210.592506	103.619285
1210.632469	128.524284
1210.672435	114.211316
1210.712402	70.249054
1210.752372	0.000000
1210.792343	0.000000
1210.832317	0.000000
1210.872292	0.000000
1211.272154	0.000000
1211.312152	0.000000
1211.352151	0.000000
1211.392152	0.000000
1211.432155	32.874885
1211.472160	84.452799
1211.512167	126.837550
1211.552176	139.470551
1211.592187	87.084186
1211.632200	78.392611
1211.672215	73.832949
1211.712232	44.784416
1211.752251	0.620351
1211.792272	0.000000
1211.832295	0.000000
1211.872320	0.000000
1211.912347	0.000000
1211.952375	0.000000
1211.992406	0.000000
1212.032439	0.000000
1212.072474	0.000000
1212.112511	46.851611
1212.152550	61.917703
1212.192590	139.636297
1212.232633	253.178137
1212.272678	305.113436
1212.312725	182.975868
1212.352773	138.680294
1212.392824	74.095356
1212.432877	43.091328
1212.472931	0.366829
1212.512988	0.000000
1212.553046	0.000000
1212.593107	0.000000
1212.633170	0.000000
1214.518354	0.000000
1214.558512	0.000000
1214.598672	0.000000
1214.638834	0.000000
1214.678998	69.332024
1214.719164	112.126996
1214.759332	163.333990
1214.799502	190.820529
1214.839674	186.103002
1214.879848	131.381672
1214.920024	81.237853
1214.960202	0.000000
1215.000382	0.000000
1215.040564	0.000000
1215.080747	0.000000
1215.321893	0.000000
1215.362091	0.000000
1215.402291	0.000000
1215.442493	0.000000
1215.482697	56.056405
1215.522903	106.462126
1215.563110	125.271572
1215.603320	98.714628
1215.643532	48.103305
1215.683746	0.060456
1215.723962	0.000000
1215.764180	0.000000
1215.804400	0.000000
1215.844621	0.000000
1216.327439	0.000000
1216.367687	0.000000
1216.407937	0.000000
1216.448189	0.000000
1216.488443	0.063324
1216.528698	58.924442
1216.568956	102.984134
1216.609216	122.021611
1216.649478	103.975824
1216.689742	0.000000
1216.730007	0.000000
1216.770275	0.055082
1216.810545	51.545700
1216.850817	157.616907
1216.891090	266.629484
1216.931366	184.651601
1216.971644	290.347284
1217.011924	288.770819
1217.052206	326.394903
1217.092489	277.299230
1217.132775	167.130014
1217.173063	0.225931
1217.213353	0.000000
1217.253645	0.000000
1217.293938	0.000000
1217.334234	0.000000
1217.374532	0.000000
1217.414832	0.000000
1217.455134	53.747763
1217.495437	113.310970
1217.535743	141.882603
1217.576051	122.494775
1217.616361	77.456338
1217.656672	0.000000
1217.696986	0.000000
1217.737302	0.000000
1217.777620	0.000000
1218.100234	0.000000
1218.140570	0.000000
1218.180908	0.000000
1218.221248	0.000000
1218.261590	35.626105
1218.301934	120.765074
1218.342279	196.019922
1218.382627	153.777119
1218.422977	78.684721
1218.463329	0.333407
1218.503683	0.000000
1218.544039	0.000000
1218.584397	0.000000
1218.624757	0.000000
1218.665118	0.000000
1218.705482	0.000000
1218.745848	0.000000
1218.786216	0.354650
1218.826586	62.503516
1218.866958	143.191854
1218.907332	261.731534
1218.947708	328.925701
1218.988086	270.909231
1219.028466	178.353338
1219.068848	50.607974
1219.109232	0.000000
1219.149618	0.000000
1219.190006	0.000000
1219.230395	50.722096
1219.270787	93.260404
1219.311181	112.931223
1219.351577	91.696663
1219.391975	46.597921
1219.432375	0.198212
1219.472777	0.000000
1219.513182	0.000000
1219.553588	0.000000
1219.593996	62.443804
1219.634406	104.281006
1219.674818	171.175147
1219.715232	102.050260
1219.755648	34.580004
1219.796066	0.136008
1219.836486	0.000000
1219.876908	0.000000
1219.917332	0.000000
1219.957758	0.000000
1223.563747	0.000000
1223.604355	0.000000
1223.644964	0.000000
1223.685576	0.000000
1223.726189	0.113670
1223.766805	70.410955
1223.807422	225.265232
1223.848042	297.063106
1223.888664	246.326928
1223.929287	115.656966
